journal_key,journal_title,doi,url,status,http_status,keyword_count,keyword_source,error
psychotherapy,Psychotherapy,,crossref:issn:0033-3204,crossref_query_ok,200.0,200,"total_results=1402; pages=2; seen=200; filter=issn:0033-3204,type:journal-article,from-pub-date:2005-01-01,until-pub-date:2025-12-31",
psychotherapy,Psychotherapy,,crossref:issn:1939-1536,crossref_query_ok,200.0,200,"total_results=1399; pages=2; seen=200; filter=issn:1939-1536,type:journal-article,from-pub-date:2005-01-01,until-pub-date:2025-12-31",
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.14,https://doi.apa.org/doi/10.1037/0033-3204.42.1.14,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.52,https://doi.apa.org/doi/10.1037/0033-3204.42.1.52,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.4.512,https://doi.apa.org/doi/10.1037/0033-3204.42.4.512,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.3.384,https://doi.apa.org/doi/10.1037/0033-3204.42.3.384,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.2.232,https://doi.apa.org/doi/10.1037/0033-3204.42.2.232,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.4.532,https://doi.apa.org/doi/10.1037/0033-3204.42.4.532,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.3.357,https://doi.apa.org/doi/10.1037/0033-3204.42.3.357,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.2.225,https://doi.apa.org/doi/10.1037/0033-3204.42.2.225,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.3.311,https://doi.apa.org/doi/10.1037/0033-3204.42.3.311,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.3.400,https://doi.apa.org/doi/10.1037/0033-3204.42.3.400,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.101,https://doi.apa.org/doi/10.1037/0033-3204.42.1.101,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.122,https://doi.apa.org/doi/10.1037/0033-3204.42.1.122,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.3.323,https://www.crossref.org:443/deleted_DOI.html,no_keywords_found,200.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.2.236,https://doi.apa.org/doi/10.1037/0033-3204.42.2.236,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.4.419,https://doi.apa.org/doi/10.1037/0033-3204.42.4.419,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.37,https://doi.apa.org/doi/10.1037/0033-3204.42.1.37,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.116,https://doi.apa.org/doi/10.1037/0033-3204.42.1.116,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.72,https://doi.apa.org/doi/10.1037/0033-3204.42.1.72,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.2.160,https://doi.apa.org/doi/10.1037/0033-3204.42.2.160,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.5,https://www.crossref.org:443/deleted_DOI.html,no_keywords_found,200.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.2.156,https://doi.apa.org/doi/10.1037/0033-3204.42.2.156,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.2.152,https://doi.apa.org/doi/10.1037/0033-3204.42.2.152,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.121,https://doi.apa.org/doi/10.1037/0033-3204.42.1.121,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.3.395,https://doi.apa.org/doi/10.1037/0033-3204.42.3.395,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.4.494,https://doi.apa.org/doi/10.1037/0033-3204.42.4.494,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.85,https://doi.apa.org/doi/10.1037/0033-3204.42.1.85,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.4.443,https://doi.apa.org/doi/10.1037/0033-3204.42.4.443,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.2.211,https://doi.apa.org/doi/10.1037/0033-3204.42.2.211,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.3.340.supp,https://supp.apa.org/psycarticles/supplemental/0033-3204.42.3.340/0033-3204.42.3.340_supp.html,no_keywords_found,200.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.3.285,https://doi.apa.org/doi/10.1037/0033-3204.42.3.285,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.111,https://doi.apa.org/doi/10.1037/0033-3204.42.1.111,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.2.247,https://doi.apa.org/doi/10.1037/0033-3204.42.2.247,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.17,https://doi.apa.org/doi/10.1037/0033-3204.42.1.17,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.3.267,https://doi.apa.org/doi/10.1037/0033-3204.42.3.267,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.2.250,https://doi.apa.org/doi/10.1037/0033-3204.42.2.250,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.4.546,https://doi.apa.org/doi/10.1037/0033-3204.42.4.546,no_keywords_found,403.0,0,,
psychotherapy,Psychotherapy,10.1037/0033-3204.42.1.20,https://doi.apa.org/doi/10.1037/0033-3204.42.1.20,no_keywords_found,403.0,0,,
