journal_id,journal_label,pep_code_candidate,probe_year,document_id,pep_code_record,year_record,title,authors,source_title,volume,issue,pages,doi,article_type,has_abstract,has_keywords,n_keywords,keywords_joined,keyword_source,art_kwds_count,source_file
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0571A,PD,2022,Surf Time with Adam: Five Waves Make the Set,Stephen Hartman,Psychoanalytic Dialogues,32,6,571-578,10.1080/10481885.2022.2138073,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0337A,PD,2022,Editors’ Note: Snapshots on the Climate Emergency and Climate Activism,"Lauren Levine,  Jack Foehl,  Stephen Hartman and  Amy Schwartz-Cooney",Psychoanalytic Dialogues,32,4,337,10.1080/10481885.2022.2090800,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0469A,PD,2022,Psychedelic Psychoanalysis: Transformations of the Self,Megan Rundel,Psychoanalytic Dialogues,32,5,469-483,10.1080/10481885.2022.2106139,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0070A,PD,2022,How Do We Stay Awake? Discussion of Daniel Levy and Boaz Shalgi’s “Imagination and Fantasy: The Dialectic Nature of the Encounter with Trauma and Dissociation,Robert Bartlett,Psychoanalytic Dialogues,32,1,70-75,10.1080/10481885.2021.2013685,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0376A,PD,2022,Hope and Despair in the Therapeutic Relationship: The Paradoxical Power of Letting Go,Gary Rodin,Psychoanalytic Dialogues,32,4,376-380,10.1080/10481885.2022.2088207,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0405A,PD,2022,The Clinical and Cultural Complexities of Repair: A Discussion of Shabad,Sue Grand,Psychoanalytic Dialogues,32,4,405-409,10.1080/10481885.2022.2088209,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0610A,PD,2022,"Not Evil, Just Sad: Racial Melancholia and its Agonies",Shifa Haq,Psychoanalytic Dialogues,32,6,610-614,10.1080/10481885.2022.2138077,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0001A,PD,2022,"In this Issue, Psychoanalytic Dialogues 32:1","Stephen  Hartman,  Jack  Foehl,  Lauren  Levine and  Amy Schwartz  Cooney",Psychoanalytic Dialogues,32,1,1-2,10.1080/10481885.2021.2013690,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0130A,PD,2022,"I/We, You/Us, Just Us: Reply to Commentaries",Lauren Levine,Psychoanalytic Dialogues,32,2,130-137,10.1080/10481885.2022.2033550,COM,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0343A,PD,2022,Losing Hope in 2022: A Tale of Two Environments,Susan Bodnar,Psychoanalytic Dialogues,32,4,343-344,10.1080/10481885.2022.2090809,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0348A,PD,2022,Ethics of Climate Responsibility and Eco-Anxiety,Shiri Raz,Psychoanalytic Dialogues,32,4,348-350,10.1080/10481885.2022.2090814,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0419A,PD,2022,The End of the Hour: A Therapist’s Reflections on Closing a Practice,Sharon Medoff Picard,Psychoanalytic Dialogues,32,4,419-430,10.1080/10481885.2022.2082252,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0661A,PD,2022,Trauma Never Occurs Only Once: Being Traumatized by a Slap is Like Making Meaning of the Game of Peek-a-Boo,Ed Tronick,Psychoanalytic Dialogues,32,6,661-673,10.1080/10481885.2022.2138083,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0645A,PD,2022,The (Un) Examined Life is Not Worth Living,Gillian Straker,Psychoanalytic Dialogues,32,6,645-651,10.1080/10481885.2022.2138080,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0099A,PD,2022,"Interrogating Race, Shame and Mutual Vulnerability: Overlapping and Interlapping Waves of Relation",Lauren Levine,Psychoanalytic Dialogues,32,2,99-113,10.1080/10481885.2022.2033546,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0175A,PD,2022,"Nicki, Nicholas, Nicole: Play as Relational Therapeutic Action on the Transgender Edge",Sam Guzzardi,Psychoanalytic Dialogues,32,2,175-190,10.1080/10481885.2022.2032076,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0121A,PD,2022,Encountering Shame with Stamina in Clinical Work with Race and Racism,Adrienne Harris,Psychoanalytic Dialogues,32,2,121-125,10.1080/10481885.2022.2033548,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0444A,PD,2022,Introduction to the Symposium on Psychedelics and Psychoanalysis: A Conversation Long Overdue,Philip Ringstrom,Psychoanalytic Dialogues,32,5,444-451,10.1080/10481885.2022.2107855,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0097A,PD,2022,"In this Issue, Psychoanalytic Dialogues 32:2","Stephen Hartman,  Amy Schwartz Cooney,  Jack Foehl and  Lauren Levine",Psychoanalytic Dialogues,32,2,97-98,10.1080/10481885.2022.2033545,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
psychoanalytic_dialogues,Psychoanalytic Dialogues,PD,2022,PD.032.0168A,PD,2022,Children Will Break Your Heart: Reply to Tummala-Narra and Gotthold on Tethered Love,Bruce Herzog,Psychoanalytic Dialogues,32,2,168-174,10.1080/10481885.2022.2033553,COM,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_dialogues\2022\psychoanalytic_dialogues_PD_2022_art_id_PD._AND_year_2022.json
