journal_key,journal_title,doi,url,status,http_status,keyword_count,keyword_source,error
counselling_psychotherapy_research,Counselling and Psychotherapy Research,,crossref:issn:1473-3145,crossref_query_ok,200,1434,"total_results=1434; pages=15; seen=1434; filter=issn:1473-3145,type:journal-article,from-pub-date:2005-01-01,until-pub-date:2025-12-31",
counselling_psychotherapy_research,Counselling and Psychotherapy Research,,crossref:issn:1746-1405,crossref_query_ok,200,1425,"total_results=1425; pages=15; seen=1425; filter=issn:1746-1405,type:journal-article,from-pub-date:2005-01-01,until-pub-date:2025-12-31",
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343813,http://doi.wiley.com/10.1080/14733140512331343813,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343822,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343822,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343967,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343967,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343921,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343921,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343831,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343831,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343930,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343930,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343859,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343859,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343949,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343949,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343903,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343903,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343912,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343912,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343958,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343958,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343886,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343886,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343868,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343868,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343877,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343877,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343976,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343976,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343895,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343895,no_keywords_found,403,0,,
counselling_psychotherapy_research,Counselling and Psychotherapy Research,10.1080/14733140512331343840,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343840,no_keywords_found,403,0,,
